MP,FG%,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PO_1._R,PO_2._R,Conf._Fin,Finals,Champion,Age,MOV,SOS,FTr,3PAr,TS%,W_pct,PW_pct
242.1,0.465,0.262,0.47,0.743,14.8,29.1,43.9,23.5,7.7,4.6,16.2,26.9,102.3,0.0,0.0,0.0,0.0,0.0,25.4,-4.26,0.55,0.301,0.023,0.512,0.3414634146341463,0.3658536585365853
242.1,0.474,0.217,0.478,0.761,13.6,27.2,40.8,22.3,7.6,6.8,16.2,25.5,101.5,1.0,0.0,0.0,0.0,0.0,26.6,-1.29,0.22,0.355,0.016,0.529,0.4878048780487805,0.4512195121951219
241.8,0.486,0.311,0.491,0.785,16.2,28.1,44.3,27.6,10.9,5.2,16.9,26.2,120.0,1.0,1.0,1.0,0.0,0.0,28.3,2.44,-0.39,0.322,0.029,0.54,0.6341463414634146,0.573170731707317
240.9,0.545,0.305,0.555,0.763,13.0,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2,1.0,1.0,1.0,1.0,1.0,27.4,7.35,-0.87,0.308,0.041,0.589,0.7560975609756098,0.7073170731707317
241.8,0.48,0.226,0.487,0.788,17.1,30.9,48.0,28.1,8.4,4.8,16.4,25.3,116.0,1.0,1.0,0.0,0.0,0.0,26.9,2.49,0.24,0.283,0.025,0.529,0.5609756097560976,0.573170731707317
242.4,0.503,0.252,0.51,0.751,14.7,28.0,42.7,27.1,10.0,6.3,18.1,23.9,115.5,1.0,1.0,0.0,0.0,0.0,25.2,3.4,-0.6,0.362,0.027,0.554,0.5121951219512195,0.5975609756097561
240.3,0.508,0.356,0.515,0.806,13.6,32.1,45.7,27.9,7.9,5.0,16.2,21.7,114.8,1.0,1.0,1.0,1.0,0.0,28.5,6.65,-0.18,0.315,0.042,0.564,0.7682926829268293,0.6951219512195121
241.2,0.513,0.272,0.52,0.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8,1.0,0.0,0.0,0.0,0.0,28.1,0.91,-0.29,0.357,0.028,0.565,0.5,0.524390243902439
240.9,0.504,0.265,0.512,0.779,14.2,28.4,42.6,28.6,8.1,3.7,19.4,26.5,114.8,0.0,0.0,0.0,0.0,0.0,26.1,-2.67,-0.04,0.357,0.033,0.559,0.3780487804878049,0.4146341463414634
241.5,0.492,0.263,0.5,0.803,15.9,28.8,44.7,24.4,10.0,6.5,19.2,24.0,112.9,1.0,1.0,1.0,0.0,0.0,27.9,4.1,0.07,0.412,0.032,0.561,0.7073170731707317,0.6219512195121951
241.8,0.504,0.22,0.511,0.699,16.2,29.2,45.4,27.3,8.3,7.3,19.6,24.8,111.2,1.0,0.0,0.0,0.0,0.0,25.3,1.72,-0.34,0.304,0.025,0.54,0.5853658536585366,0.5487804878048781
242.1,0.489,0.343,0.498,0.793,13.4,28.6,42.0,26.2,7.0,4.1,14.4,21.9,111.2,1.0,0.0,0.0,0.0,0.0,25.0,2.17,-0.37,0.319,0.061,0.549,0.5365853658536586,0.573170731707317
241.5,0.491,0.303,0.499,0.757,15.3,28.7,44.0,26.4,8.4,5.9,16.9,27.3,110.9,1.0,1.0,0.0,0.0,0.0,25.7,6.85,-0.16,0.341,0.041,0.545,0.7195121951219512,0.7073170731707317
242.1,0.463,0.282,0.473,0.768,16.2,26.1,42.3,21.5,9.8,3.5,17.8,26.0,110.4,0.0,0.0,0.0,0.0,0.0,26.1,-7.34,0.13,0.335,0.053,0.522,0.2682926829268293,0.2926829268292683
240.9,0.49,0.232,0.498,0.729,15.0,28.4,43.4,26.4,9.4,5.1,16.5,24.5,109.5,1.0,0.0,0.0,0.0,0.0,26.5,0.23,0.41,0.3,0.03,0.532,0.5121951219512195,0.5121951219512195
240.9,0.476,0.336,0.482,0.772,13.2,31.1,44.3,26.1,8.7,8.5,19.2,23.9,109.0,1.0,1.0,0.0,0.0,0.0,27.0,-0.11,-0.22,0.333,0.042,0.534,0.5,0.5
241.5,0.5,0.18,0.507,0.784,13.1,28.9,42.0,24.3,7.6,5.7,17.8,25.3,108.7,1.0,0.0,0.0,0.0,0.0,25.2,-0.84,0.34,0.366,0.023,0.556,0.4634146341463415,0.4756097560975609
241.2,0.471,0.287,0.48,0.749,14.7,29.8,44.5,25.6,7.6,5.8,16.9,26.5,108.6,1.0,0.0,0.0,0.0,0.0,26.6,-2.76,0.48,0.338,0.045,0.526,0.4390243902439024,0.4146341463414634
241.2,0.476,0.194,0.482,0.744,14.6,32.0,46.6,23.7,7.6,4.5,19.8,27.3,108.3,0.0,0.0,0.0,0.0,0.0,24.1,-6.21,0.75,0.344,0.021,0.527,0.2682926829268293,0.3170731707317073
241.5,0.491,0.283,0.5,0.771,12.5,29.6,42.1,28.5,8.9,4.3,19.3,24.8,108.0,1.0,0.0,0.0,0.0,0.0,26.4,-2.11,-0.23,0.319,0.043,0.544,0.4390243902439024,0.4268292682926829
240.6,0.495,0.298,0.501,0.758,14.2,29.7,43.9,23.6,6.5,6.1,19.4,22.4,107.1,0.0,0.0,0.0,0.0,0.0,27.3,-4.49,-0.07,0.31,0.026,0.543,0.3780487804878049,0.3658536585365853
242.1,0.484,0.311,0.49,0.752,14.2,28.6,42.8,24.5,8.1,6.6,18.0,25.0,106.6,0.0,0.0,0.0,0.0,0.0,25.5,-1.45,0.31,0.333,0.033,0.536,0.4146341463414634,0.4512195121951219
242.1,0.479,0.274,0.49,0.743,12.3,29.2,41.5,25.5,8.6,4.8,15.6,22.8,105.5,1.0,0.0,0.0,0.0,0.0,27.1,-0.27,0.42,0.269,0.054,0.524,0.4878048780487805,0.4878048780487805
241.8,0.484,0.258,0.49,0.726,13.6,25.6,39.2,24.4,9.2,3.3,17.8,29.2,105.2,0.0,0.0,0.0,0.0,0.0,25.8,-4.63,0.54,0.331,0.028,0.53,0.2926829268292683,0.3536585365853658
240.3,0.474,0.243,0.481,0.771,12.4,27.9,40.3,26.6,7.9,4.2,18.2,24.1,102.1,0.0,0.0,0.0,0.0,0.0,26.4,-5.44,0.0,0.334,0.027,0.529,0.3780487804878049,0.3292682926829268
241.8,0.522,0.337,0.533,0.778,13.4,31.2,44.6,29.7,8.5,5.1,17.9,24.8,117.3,1.0,1.0,1.0,0.0,0.0,28.1,7.74,-0.91,0.317,0.056,0.575,0.7560975609756098,0.7195121951219512
241.5,0.501,0.316,0.513,0.776,12.9,29.9,42.8,25.7,7.4,4.5,15.7,21.1,115.3,1.0,1.0,0.0,0.0,0.0,25.8,1.1,-0.4,0.364,0.061,0.562,0.5365853658536586,0.5365853658536586
242.1,0.496,0.269,0.505,0.765,14.1,28.2,42.3,26.6,10.5,4.3,18.6,26.9,115.1,1.0,0.0,0.0,0.0,0.0,26.6,1.06,-0.45,0.384,0.038,0.554,0.4878048780487805,0.5365853658536586
240.9,0.471,0.233,0.48,0.798,14.9,28.3,43.2,26.1,10.1,5.1,16.3,26.4,114.8,1.0,1.0,0.0,0.0,0.0,28.1,1.3,-0.42,0.307,0.039,0.527,0.573170731707317,0.5365853658536586
241.5,0.493,0.327,0.502,0.764,14.5,29.5,44.0,26.3,9.8,5.6,16.7,27.0,114.5,1.0,1.0,1.0,0.0,0.0,26.0,9.04,-0.35,0.369,0.052,0.552,0.6951219512195121,0.7560975609756098
240.9,0.49,0.274,0.499,0.73,16.0,29.7,45.7,28.3,9.1,6.7,16.8,24.3,114.4,1.0,1.0,1.0,1.0,0.0,26.0,2.61,-0.51,0.317,0.04,0.536,0.6219512195121951,0.5853658536585366
241.2,0.484,0.302,0.489,0.783,15.6,30.0,45.6,28.3,9.0,4.1,16.4,25.6,114.2,1.0,0.0,0.0,0.0,0.0,26.5,1.17,0.27,0.297,0.023,0.534,0.5609756097560976,0.5365853658536586
242.1,0.508,0.351,0.517,0.794,12.9,33.6,46.4,29.1,7.8,6.2,16.6,21.4,114.1,1.0,1.0,1.0,1.0,1.0,29.3,9.41,-0.36,0.307,0.054,0.564,0.8170731707317073,0.7682926829268293
241.2,0.482,0.313,0.489,0.76,15.5,28.6,44.1,24.6,9.2,4.3,17.1,24.8,113.4,0.0,0.0,0.0,0.0,0.0,26.8,-3.45,-0.14,0.333,0.037,0.536,0.3658536585365853,0.4024390243902439
241.5,0.506,0.235,0.514,0.746,13.0,29.4,42.5,27.6,9.8,4.8,19.8,25.8,111.2,1.0,0.0,0.0,0.0,0.0,27.8,-1.85,-0.2,0.355,0.028,0.555,0.4268292682926829,0.4390243902439024
242.7,0.487,0.228,0.495,0.758,16.2,29.0,45.2,24.6,10.5,6.0,19.5,21.9,110.4,1.0,1.0,0.0,0.0,0.0,28.0,2.35,0.11,0.398,0.032,0.546,0.6585365853658537,0.573170731707317
241.5,0.503,0.208,0.511,0.726,12.6,29.9,42.5,27.7,9.4,4.6,21.5,27.6,110.0,0.0,0.0,0.0,0.0,0.0,26.3,-2.99,-0.17,0.384,0.026,0.552,0.3902439024390244,0.4024390243902439
242.1,0.481,0.278,0.49,0.769,15.6,27.8,43.4,24.5,7.4,4.9,17.5,26.4,109.3,1.0,0.0,0.0,0.0,0.0,26.6,-3.8,0.69,0.346,0.044,0.538,0.3658536585365853,0.3780487804878049
241.5,0.486,0.201,0.495,0.755,14.4,30.3,44.7,26.0,9.1,4.2,19.2,26.0,109.1,1.0,0.0,0.0,0.0,0.0,27.5,-1.99,0.6,0.328,0.029,0.536,0.4756097560975609,0.4390243902439024
241.2,0.49,0.224,0.495,0.778,13.8,29.0,42.8,28.1,7.3,4.7,18.7,26.0,108.8,1.0,0.0,0.0,0.0,0.0,26.6,-3.07,-0.12,0.324,0.019,0.541,0.4512195121951219,0.4024390243902439
240.9,0.473,0.279,0.479,0.77,14.1,27.5,41.7,24.0,8.5,6.1,18.4,23.5,108.6,0.0,0.0,0.0,0.0,0.0,27.0,-6.93,0.1,0.374,0.032,0.534,0.3902439024390244,0.2926829268292683
241.5,0.49,0.199,0.497,0.732,15.2,29.3,44.6,24.7,9.0,5.3,18.1,26.5,108.6,1.0,1.0,0.0,0.0,0.0,25.3,2.37,0.22,0.385,0.024,0.542,0.6097560975609756,0.573170731707317
241.2,0.488,0.207,0.494,0.716,13.0,30.2,43.3,26.8,8.7,8.1,18.5,24.9,108.2,1.0,0.0,0.0,0.0,0.0,26.3,-0.37,-0.3,0.38,0.024,0.536,0.5121951219512195,0.4878048780487805
241.2,0.48,0.338,0.489,0.752,13.2,29.9,43.2,25.2,7.6,5.3,17.2,27.6,107.8,0.0,0.0,0.0,0.0,0.0,27.0,-2.87,0.68,0.321,0.054,0.535,0.3536585365853658,0.4146341463414634
243.0,0.472,0.263,0.482,0.779,14.0,27.5,41.5,24.1,9.1,3.6,17.5,26.4,104.4,0.0,0.0,0.0,0.0,0.0,26.6,-0.1,-0.37,0.33,0.042,0.53,0.3780487804878049,0.5
240.9,0.481,0.161,0.488,0.739,13.9,31.9,45.7,26.3,8.0,4.6,18.5,26.0,103.9,0.0,0.0,0.0,0.0,0.0,25.0,-3.33,0.67,0.305,0.02,0.525,0.3170731707317073,0.3902439024390244
242.1,0.463,0.284,0.474,0.745,13.0,29.7,42.7,21.3,7.6,8.7,16.4,21.9,103.0,1.0,0.0,0.0,0.0,0.0,27.1,-1.8,0.53,0.32,0.057,0.518,0.4756097560975609,0.4390243902439024
241.5,0.46,0.343,0.465,0.686,13.2,26.5,39.6,22.9,8.7,3.8,17.5,27.0,98.7,0.0,0.0,0.0,0.0,0.0,25.5,-5.61,0.79,0.318,0.034,0.505,0.2804878048780488,0.3170731707317073
241.5,0.504,0.289,0.514,0.775,14.4,29.4,43.8,28.8,9.4,4.7,18.9,25.4,117.9,1.0,0.0,0.0,0.0,0.0,26.9,3.13,-0.57,0.404,0.047,0.566,0.5975609756097561,0.5975609756097561
240.6,0.516,0.367,0.526,0.789,13.7,30.7,44.4,29.6,8.9,5.9,16.6,22.6,117.8,1.0,1.0,1.0,1.0,1.0,27.8,9.3,-0.99,0.352,0.062,0.577,0.7926829268292683,0.7560975609756098
242.4,0.487,0.354,0.5,0.791,14.9,30.4,45.3,24.6,8.4,5.2,14.7,22.8,116.7,1.0,0.0,0.0,0.0,0.0,26.4,6.3,-0.77,0.369,0.089,0.558,0.6707317073170732,0.6829268292682927
241.2,0.471,0.271,0.481,0.769,15.8,28.9,44.7,28.3,9.2,5.1,14.8,26.6,116.7,1.0,0.0,0.0,0.0,0.0,28.2,-0.87,-0.28,0.323,0.049,0.527,0.4512195121951219,0.4756097560975609
242.1,0.482,0.335,0.494,0.758,16.7,29.2,46.0,26.6,8.6,5.5,18.4,27.1,113.7,1.0,1.0,1.0,0.0,0.0,26.1,0.46,-0.39,0.345,0.077,0.543,0.4756097560975609,0.5121951219512195
241.5,0.517,0.366,0.53,0.808,11.4,31.5,42.9,29.5,6.8,6.4,15.9,20.9,112.6,1.0,1.0,1.0,1.0,0.0,29.4,6.65,-0.08,0.305,0.08,0.577,0.7195121951219512,0.6951219512195121
242.7,0.479,0.319,0.487,0.78,14.5,28.7,43.2,25.4,8.7,3.9,16.5,26.1,112.0,1.0,1.0,0.0,0.0,0.0,26.9,-2.34,-0.2,0.341,0.049,0.539,0.5121951219512195,0.4268292682926829
241.8,0.49,0.231,0.496,0.765,15.2,32.3,47.5,24.6,7.8,5.3,17.3,25.3,111.2,1.0,1.0,1.0,0.0,0.0,26.8,3.44,0.07,0.36,0.023,0.544,0.6341463414634146,0.6097560975609756
242.1,0.497,0.242,0.506,0.76,13.6,28.9,42.4,28.7,8.6,4.8,18.3,25.0,111.1,0.0,0.0,0.0,0.0,0.0,26.0,-2.44,-0.19,0.348,0.035,0.55,0.4390243902439024,0.4268292682926829
241.2,0.475,0.251,0.485,0.796,15.6,29.8,45.4,26.6,6.3,4.8,17.1,24.5,110.9,0.0,0.0,0.0,0.0,0.0,26.3,-3.22,-0.12,0.334,0.041,0.535,0.3536585365853658,0.4024390243902439
241.2,0.475,0.323,0.488,0.766,13.6,28.3,42.0,24.9,10.3,4.8,15.4,26.6,110.4,1.0,1.0,0.0,0.0,0.0,27.7,3.91,0.12,0.35,0.079,0.539,0.6097560975609756,0.6219512195121951
240.6,0.481,0.318,0.491,0.759,16.5,30.2,46.7,25.3,8.5,6.2,15.6,26.2,110.0,1.0,1.0,0.0,0.0,0.0,26.1,7.23,-0.05,0.373,0.06,0.543,0.6951219512195121,0.7195121951219512
242.1,0.476,0.323,0.487,0.767,14.3,29.4,43.6,24.3,7.8,4.8,19.7,28.7,108.5,0.0,0.0,0.0,0.0,0.0,26.2,-5.05,0.63,0.368,0.063,0.54,0.2926829268292683,0.3414634146341463
241.5,0.474,0.29,0.484,0.742,15.7,28.6,44.3,27.1,9.6,4.0,17.1,23.5,108.3,0.0,0.0,0.0,0.0,0.0,27.1,-5.1,0.01,0.307,0.054,0.525,0.3414634146341463,0.3414634146341463
240.9,0.464,0.31,0.474,0.726,14.6,30.0,44.5,27.3,10.2,7.7,17.1,24.9,107.9,1.0,0.0,0.0,0.0,0.0,26.9,0.4,-0.36,0.318,0.06,0.516,0.5365853658536586,0.5121951219512195
241.2,0.477,0.275,0.487,0.741,14.5,30.3,44.8,27.2,8.0,6.8,16.9,24.1,106.9,1.0,1.0,0.0,0.0,0.0,26.1,1.0,-0.4,0.324,0.045,0.528,0.5121951219512195,0.5365853658536586
242.4,0.491,0.259,0.503,0.753,14.4,28.4,42.7,23.7,9.4,6.6,18.5,21.6,106.5,1.0,0.0,0.0,0.0,0.0,26.6,-0.2,0.31,0.385,0.05,0.549,0.5487804878048781,0.4878048780487805
243.0,0.472,0.297,0.479,0.782,13.8,30.0,43.9,26.5,8.5,3.8,15.6,25.6,106.1,1.0,0.0,0.0,0.0,0.0,25.9,-0.65,0.47,0.296,0.043,0.525,0.5,0.4756097560975609
240.3,0.454,0.197,0.461,0.765,15.9,28.2,44.1,21.3,9.2,8.4,15.9,21.6,106.0,1.0,0.0,0.0,0.0,0.0,25.9,-1.37,0.35,0.342,0.029,0.511,0.5121951219512195,0.4512195121951219
241.8,0.473,0.261,0.482,0.778,15.2,29.3,44.5,26.1,8.3,5.3,15.3,23.4,104.8,1.0,0.0,0.0,0.0,0.0,25.4,0.89,0.37,0.315,0.042,0.528,0.4878048780487805,0.524390243902439
241.2,0.452,0.224,0.463,0.742,15.0,26.1,41.1,24.0,9.2,5.3,18.2,24.4,104.5,0.0,0.0,0.0,0.0,0.0,26.2,-11.43,0.42,0.343,0.047,0.508,0.1463414634146341,0.1951219512195122
240.9,0.47,0.24,0.482,0.697,15.3,29.5,44.8,23.3,8.2,6.8,19.7,22.6,104.4,0.0,0.0,0.0,0.0,0.0,24.6,-3.82,0.63,0.359,0.047,0.519,0.3780487804878049,0.3780487804878049
241.2,0.474,0.333,0.482,0.73,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8,0.0,0.0,0.0,0.0,0.0,26.4,-6.27,0.85,0.336,0.053,0.528,0.2926829268292683,0.3048780487804878
241.2,0.474,0.342,0.484,0.804,14.2,29.8,44.0,28.0,10.1,4.9,14.5,24.2,116.7,1.0,1.0,0.0,0.0,0.0,28.7,4.07,-0.75,0.288,0.071,0.534,0.6585365853658537,0.6219512195121951
240.6,0.491,0.308,0.501,0.77,15.3,30.4,45.6,28.1,8.9,4.2,16.5,25.5,116.1,1.0,0.0,0.0,0.0,0.0,27.1,4.52,-0.94,0.362,0.051,0.55,0.6463414634146342,0.6341463414634146
241.2,0.521,0.384,0.537,0.803,11.3,29.8,41.1,29.9,7.6,5.1,15.9,22.0,113.6,1.0,1.0,1.0,0.0,0.0,29.8,5.94,0.22,0.333,0.102,0.588,0.6951219512195121,0.6829268292682927
241.5,0.49,0.323,0.5,0.733,14.4,28.5,42.9,28.6,9.0,5.7,17.3,24.3,113.6,1.0,0.0,0.0,0.0,0.0,26.2,-4.88,-0.14,0.319,0.055,0.54,0.3780487804878049,0.3536585365853658
241.5,0.505,0.297,0.52,0.789,13.1,30.4,43.5,28.6,8.2,4.9,16.1,20.9,112.8,1.0,1.0,1.0,1.0,1.0,28.9,5.84,-1.03,0.35,0.068,0.566,0.7560975609756098,0.6829268292682927
242.1,0.476,0.346,0.488,0.748,16.0,28.2,44.2,26.2,9.5,5.5,16.8,29.0,111.4,1.0,0.0,0.0,0.0,0.0,25.6,2.06,-0.77,0.328,0.086,0.536,0.5365853658536586,0.5609756097560976
240.9,0.475,0.293,0.489,0.789,16.4,30.4,46.8,24.2,7.9,5.4,15.3,21.1,109.3,1.0,1.0,1.0,0.0,0.0,27.0,4.37,-0.77,0.349,0.073,0.54,0.6463414634146342,0.6341463414634146
241.2,0.493,0.287,0.499,0.757,14.4,30.3,44.7,24.5,7.2,4.8,16.4,23.9,109.2,1.0,1.0,1.0,1.0,0.0,27.5,5.17,0.29,0.372,0.029,0.548,0.6585365853658537,0.6585365853658537
240.0,0.471,0.237,0.481,0.78,15.1,30.9,46.0,23.6,8.7,6.1,16.7,22.7,109.0,1.0,0.0,0.0,0.0,0.0,27.7,1.39,-0.57,0.338,0.04,0.529,0.5609756097560976,0.5487804878048781
240.3,0.491,0.319,0.502,0.75,13.0,31.1,44.1,29.4,9.4,7.6,18.1,24.2,108.5,1.0,1.0,0.0,0.0,0.0,27.3,3.68,-0.73,0.339,0.057,0.546,0.573170731707317,0.6219512195121951
240.6,0.486,0.331,0.494,0.764,13.6,29.0,42.6,28.4,8.2,4.3,17.2,24.9,108.5,0.0,0.0,0.0,0.0,0.0,27.5,-4.48,-0.33,0.301,0.049,0.538,0.3414634146341463,0.3658536585365853
241.2,0.471,0.32,0.481,0.772,15.0,30.0,45.0,25.8,7.1,6.0,17.8,23.1,108.0,0.0,0.0,0.0,0.0,0.0,26.1,-5.76,-0.08,0.317,0.061,0.53,0.2926829268292683,0.3292682926829268
241.2,0.485,0.301,0.492,0.767,15.0,29.0,44.0,25.1,7.7,6.5,14.9,25.0,107.9,1.0,1.0,0.0,0.0,0.0,26.8,3.6,0.42,0.344,0.04,0.541,0.6097560975609756,0.6219512195121951
241.2,0.468,0.292,0.475,0.796,13.9,27.5,41.4,24.5,9.0,3.5,17.0,26.3,107.0,0.0,0.0,0.0,0.0,0.0,25.4,-8.32,-0.06,0.298,0.042,0.524,0.2439024390243902,0.2560975609756097
241.2,0.475,0.324,0.485,0.775,13.6,28.5,42.1,26.8,8.2,4.6,15.5,24.3,106.1,1.0,0.0,0.0,0.0,0.0,28.6,0.54,0.68,0.334,0.058,0.536,0.5121951219512195,0.5121951219512195
242.7,0.474,0.323,0.485,0.764,14.9,28.1,43.0,23.1,8.2,5.7,17.5,22.8,105.7,0.0,0.0,0.0,0.0,0.0,27.2,-1.44,0.65,0.403,0.069,0.543,0.4390243902439024,0.4512195121951219
242.4,0.468,0.21,0.473,0.773,15.0,28.0,43.0,22.9,8.5,6.1,16.9,23.4,105.5,1.0,0.0,0.0,0.0,0.0,26.6,-0.77,0.61,0.346,0.019,0.524,0.4634146341463415,0.4756097560975609
241.5,0.465,0.316,0.478,0.759,15.7,26.8,42.4,24.5,9.6,5.4,18.5,28.8,105.5,1.0,0.0,0.0,0.0,0.0,25.3,-0.49,0.63,0.319,0.078,0.525,0.4634146341463415,0.4878048780487805
242.1,0.49,0.23,0.499,0.759,14.3,30.0,44.3,26.2,8.7,5.8,15.4,22.5,105.0,1.0,1.0,0.0,0.0,0.0,25.5,3.4,0.35,0.317,0.035,0.539,0.6097560975609756,0.6097560975609756
240.3,0.48,0.336,0.491,0.78,13.1,30.0,43.1,24.1,7.5,4.2,16.1,24.9,104.6,0.0,0.0,0.0,0.0,0.0,25.7,-0.79,0.62,0.277,0.068,0.535,0.4634146341463415,0.4756097560975609
241.2,0.49,0.378,0.496,0.744,12.4,27.9,40.3,25.2,8.9,6.4,17.5,22.4,104.5,1.0,0.0,0.0,0.0,0.0,24.6,0.76,0.52,0.361,0.05,0.547,0.5121951219512195,0.524390243902439
241.2,0.468,0.301,0.48,0.729,13.1,27.6,40.7,21.9,8.9,4.7,18.3,24.9,100.4,0.0,0.0,0.0,0.0,0.0,26.7,-8.11,1.13,0.337,0.066,0.523,0.2317073170731707,0.2560975609756097
241.5,0.443,0.249,0.452,0.713,14.5,28.7,43.2,23.0,8.8,6.3,18.7,23.3,98.8,0.0,0.0,0.0,0.0,0.0,26.2,-10.32,0.07,0.32,0.044,0.494,0.2073170731707317,0.1951219512195122
240.9,0.498,0.349,0.508,0.791,13.4,31.9,45.3,27.8,8.5,5.1,15.6,23.6,118.6,1.0,1.0,1.0,0.0,0.0,25.7,7.7,-0.86,0.344,0.064,0.56,0.6707317073170732,0.7195121951219512
242.4,0.468,0.337,0.48,0.787,14.7,30.6,45.4,27.8,9.9,5.3,14.9,25.5,118.0,1.0,0.0,0.0,0.0,0.0,29.8,1.7,-0.78,0.284,0.083,0.528,0.5365853658536586,0.5487804878048781
241.5,0.486,0.337,0.513,0.752,16.1,27.6,43.7,25.4,11.0,5.4,19.2,25.0,116.7,1.0,1.0,0.0,0.0,0.0,25.3,3.77,-0.15,0.311,0.151,0.553,0.6341463414634146,0.6097560975609756
242.7,0.468,0.308,0.481,0.799,16.1,31.2,47.4,24.5,10.1,7.8,18.1,23.7,116.6,1.0,1.0,0.0,0.0,0.0,26.0,-0.3,-0.29,0.299,0.079,0.529,0.524390243902439,0.4878048780487805
241.5,0.502,0.34,0.518,0.802,13.3,31.9,45.2,27.8,8.8,5.1,16.4,20.4,114.7,1.0,1.0,1.0,1.0,0.0,29.5,7.17,-0.79,0.351,0.093,0.57,0.6951219512195121,0.7073170731707317
241.8,0.474,0.335,0.487,0.74,16.9,29.0,45.9,27.0,10.1,4.7,17.5,24.7,114.6,1.0,0.0,0.0,0.0,0.0,26.9,1.46,-0.55,0.31,0.083,0.53,0.4756097560975609,0.5487804878048781
241.2,0.477,0.379,0.488,0.746,17.0,27.3,44.3,25.4,10.5,6.0,17.1,24.7,112.1,1.0,1.0,0.0,0.0,0.0,26.3,2.9,-0.46,0.318,0.104,0.539,0.573170731707317,0.5853658536585366
241.2,0.486,0.316,0.503,0.787,13.9,28.7,42.7,25.7,8.4,4.3,14.8,21.0,111.9,1.0,0.0,0.0,0.0,0.0,27.0,1.5,0.18,0.348,0.09,0.552,0.5609756097560976,0.5487804878048781
241.5,0.472,0.277,0.483,0.8,16.7,28.2,45.0,24.3,10.0,5.8,16.0,22.9,111.0,1.0,0.0,0.0,0.0,0.0,28.5,4.91,0.35,0.375,0.055,0.54,0.6341463414634146,0.6585365853658537
241.2,0.493,0.252,0.504,0.783,14.4,29.8,44.2,26.7,7.8,5.1,16.3,22.9,109.2,1.0,0.0,0.0,0.0,0.0,28.5,1.16,0.1,0.329,0.043,0.548,0.5121951219512195,0.5365853658536586
240.9,0.474,0.316,0.488,0.821,13.8,27.7,41.5,25.3,10.0,3.9,15.9,23.8,108.9,1.0,1.0,0.0,0.0,0.0,28.5,3.61,0.5,0.332,0.079,0.544,0.5975609756097561,0.6097560975609756
240.9,0.502,0.359,0.513,0.747,12.6,30.2,42.8,27.6,9.6,7.1,16.1,19.4,108.8,1.0,0.0,0.0,0.0,0.0,26.1,7.6,0.35,0.353,0.069,0.559,0.6951219512195121,0.7317073170731707
242.1,0.474,0.314,0.487,0.755,14.8,31.1,45.9,24.6,9.6,6.1,19.1,24.7,108.5,1.0,0.0,0.0,0.0,0.0,26.8,0.95,-0.73,0.351,0.073,0.535,0.5487804878048781,0.5365853658536586
242.1,0.464,0.214,0.472,0.772,15.3,28.7,44.0,25.0,8.5,4.0,15.7,25.0,108.3,0.0,0.0,0.0,0.0,0.0,26.2,-2.16,0.39,0.305,0.032,0.516,0.4878048780487805,0.4268292682926829
242.1,0.487,0.328,0.503,0.789,13.0,30.5,43.4,24.5,6.9,5.1,18.9,25.7,106.9,0.0,0.0,0.0,0.0,0.0,25.2,-4.17,1.17,0.328,0.089,0.552,0.3414634146341463,0.3658536585365853
241.8,0.494,0.3,0.505,0.769,14.1,31.0,45.1,24.7,6.4,5.0,16.3,23.6,106.6,1.0,1.0,1.0,1.0,1.0,28.7,5.8,0.44,0.346,0.058,0.551,0.7682926829268293,0.6829268292682927
241.2,0.495,0.328,0.509,0.786,12.4,29.9,42.3,27.0,8.8,4.6,16.2,22.6,106.4,1.0,1.0,1.0,0.0,0.0,26.4,1.44,0.69,0.302,0.076,0.553,0.573170731707317,0.5487804878048781
242.1,0.475,0.231,0.483,0.723,14.1,29.1,43.2,26.9,9.9,6.5,20.3,23.6,106.2,0.0,0.0,0.0,0.0,0.0,24.6,-9.91,0.41,0.299,0.032,0.518,0.2560975609756097,0.2195121951219512
241.2,0.457,0.373,0.468,0.77,13.9,29.9,43.8,24.0,7.6,5.0,16.7,22.9,105.5,0.0,0.0,0.0,0.0,0.0,25.2,-5.55,0.2,0.286,0.112,0.523,0.3292682926829268,0.3292682926829268
240.9,0.468,0.215,0.479,0.698,15.8,26.6,42.4,24.8,11.7,5.2,20.9,26.3,105.5,0.0,0.0,0.0,0.0,0.0,25.6,-7.28,-0.17,0.319,0.04,0.512,0.2560975609756097,0.2804878048780488
240.6,0.482,0.3,0.494,0.77,12.8,31.8,44.6,25.7,8.8,7.1,18.7,23.1,104.7,1.0,0.0,0.0,0.0,0.0,27.4,5.02,-1.01,0.416,0.058,0.55,0.6219512195121951,0.6707317073170732
241.2,0.461,0.312,0.47,0.767,13.9,26.8,40.7,28.3,8.6,3.2,16.1,25.2,104.5,0.0,0.0,0.0,0.0,0.0,27.2,-8.52,0.79,0.277,0.058,0.514,0.2439024390243902,0.2560975609756097
241.5,0.461,0.329,0.473,0.731,14.7,29.5,44.2,21.9,9.4,5.3,17.7,24.0,103.7,0.0,0.0,0.0,0.0,0.0,26.8,-6.35,0.66,0.313,0.079,0.517,0.3170731707317073,0.3048780487804878
